"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.4868324651938e-72,1.39215940262337,0.722,0.382,2.7243231259746e-68,"I_IsoNC","HVAEP1-G027422"
2.92194516238769e-71,1.58875657623347,0.983,0.852,5.35388012104297e-67,"I_IsoNC","HVAEP1-G008884"
4.35381235892136e-70,1.02473896648587,0.529,0.183,7.9774903852516e-66,"I_IsoNC","HVAEP1-G008590"
1.50179314325914e-69,1.38071665337576,0.769,0.444,2.75173557639371e-65,"I_IsoNC","HVAEP1-G005490"
1.87284205372146e-68,1.02738671608639,0.569,0.207,3.43160849503383e-64,"I_IsoNC","HVAEP1-G011783"
4.84154958480611e-67,2.29375734425561,0.824,0.508,8.87117130424024e-63,"I_IsoNC","HVAEP1-G028495"
2.15786532569805e-65,1.56671020448977,0.475,0.161,3.95385663627653e-61,"I_IsoNC","HVAEP1-G011402"
4.61841586420979e-58,1.34295887673777,0.607,0.291,8.4623233879916e-54,"I_IsoNC","HVAEP1-G015620"
1.67369332735858e-57,1.27386406731871,0.681,0.368,3.06670828371913e-53,"I_IsoNC","HVAEP1-G002078"
1.05466585795706e-54,1.12887494595548,0.505,0.208,1.93246425153473e-50,"I_IsoNC","HVAEP1-G011298"
5.95988653390459e-53,1.14156304549341,0.559,0.25,1.09203000960734e-48,"I_IsoNC","HVAEP1-G014438"
7.89322669657834e-50,1.18468431736352,0.766,0.501,1.44627592761405e-45,"I_IsoNC","HVAEP1-G005868"
8.52500118925119e-50,1.02170889121822,0.705,0.398,1.5620359679065e-45,"I_IsoNC","HVAEP1-G017273"
4.15141455371928e-45,1.1571715717109,0.749,0.511,7.60663688677984e-41,"I_IsoNC","HVAEP1-G017607"
2.88899815018009e-43,1.16831247894276,0.675,0.419,5.29351131057498e-39,"I_IsoNC","HVAEP1-G023140"
1.31480614882873e-42,1.042466761689,0.339,0.108,2.40911930649888e-38,"I_IsoNC","HVAEP1-G027696"
3.11170627165244e-41,1.02311630023291,0.712,0.484,5.70157940154877e-37,"I_IsoNC","HVAEP1-G023743"
1.01669566626606e-39,1.33395362821659,0.258,0.07,1.86289146929931e-35,"I_IsoNC","HVAEP1-G027242"
3.12278252015543e-35,1.3011608211466,0.224,0.06,5.7218744116808e-31,"I_IsoNC","HVAEP1-G014845"
1.03534816777271e-26,1.82520698942901,0.634,0.414,1.89706844780994e-22,"I_IsoNC","HVAEP1-G013866"
6.55787790802083e-24,1.00578450598278,0.512,0.297,1.20159996908666e-19,"I_IsoNC","HVAEP1-G018540"
3.53148929973851e-23,1.01359524791402,0.515,0.333,6.47074784391087e-19,"I_IsoNC","HVAEP1-G016962"
5.00709717359213e-16,1.04894567514758,0.807,0.7,9.17450415117286e-12,"I_IsoNC","HVAEP1-G011208"
1.41404892083866e-06,1.47066895121652,0.512,0.42,0.0259096183765268,"I_IsoNC","HVAEP1-G027355"
0,6.28000719385645,0.966,0.049,0,"I_MaleGC","HVAEP1-G027266"
0,6.26376064092002,0.947,0.044,0,"I_MaleGC","HVAEP1-G015227"
0,6.17057579018083,0.955,0.043,0,"I_MaleGC","HVAEP1-G015228"
0,4.81703384931938,0.958,0.021,0,"I_MaleGC","HVAEP1-G015235"
0,4.80446429291289,0.974,0.028,0,"I_MaleGC","HVAEP1-G006670"
0,4.4697962431898,0.952,0.016,0,"I_MaleGC","HVAEP1-G015217"
0,3.72015067208146,0.531,0.009,0,"I_MaleGC","HVAEP1-G023896"
0,2.6815495763946,0.856,0.033,0,"I_MaleGC","HVAEP1-G005101"
0,2.58715715736804,0.929,0.137,0,"I_MaleGC","HVAEP1-G021974"
0,2.56405708447527,0.803,0.008,0,"I_MaleGC","HVAEP1-G009517"
0,2.5144142713349,0.99,0.261,0,"I_MaleGC","HVAEP1-G001198"
0,2.4980963737777,0.81,0.03,0,"I_MaleGC","HVAEP1-G011286"
0,2.48669742103701,0.639,0.005,0,"I_MaleGC","HVAEP1-G010261"
0,2.44577523622893,0.671,0.123,0,"I_MaleGC","HVAEP1-G015819"
0,2.43140815695162,0.788,0.088,0,"I_MaleGC","HVAEP1-G000027"
0,2.37877205286311,0.484,0.025,0,"I_MaleGC","HVAEP1-G026282"
0,2.35377066367561,0.498,0.004,0,"I_MaleGC","HVAEP1-G027827"
0,2.30897265505236,0.697,0.137,0,"I_MaleGC","HVAEP1-G001605"
0,2.26895640592157,0.852,0.005,0,"I_MaleGC","HVAEP1-G002311"
0,2.21889883180758,0.934,0.198,0,"I_MaleGC","HVAEP1-G003607"
0,2.1933396850426,0.856,0.031,0,"I_MaleGC","HVAEP1-G003824"
0,2.1212203027035,0.785,0.005,0,"I_MaleGC","HVAEP1-G003237"
0,2.08349794631711,0.397,0.003,0,"I_MaleGC","HVAEP1-G015827"
0,2.08135186180337,0.865,0.029,0,"I_MaleGC","HVAEP1-G011209"
0,2.05617973496836,0.868,0.176,0,"I_MaleGC","HVAEP1-G006046"
0,2.05008295741726,0.588,0.007,0,"I_MaleGC","HVAEP1-G025453"
0,2.00189316466913,0.841,0.186,0,"I_MaleGC","HVAEP1-G024801"
0,2.00129393301689,0.765,0.082,0,"I_MaleGC","HVAEP1-G019092"
0,1.9532333721999,0.785,0.008,0,"I_MaleGC","HVAEP1-G016263"
0,1.91360346189524,0.811,0.153,0,"I_MaleGC","HVAEP1-G023341"
0,1.90735523706943,0.505,0.008,0,"I_MaleGC","HVAEP1-G009518"
0,1.89066974585652,0.719,0.139,0,"I_MaleGC","HVAEP1-G027578"
0,1.86594248587984,0.609,0.02,0,"I_MaleGC","HVAEP1-G026375"
0,1.86186641540062,0.365,0.003,0,"I_MaleGC","HVAEP1-G019406"
0,1.84709885276861,0.696,0.003,0,"I_MaleGC","HVAEP1-G014893"
0,1.82365327477842,0.561,0.038,0,"I_MaleGC","HVAEP1-G008362"
0,1.79855287567687,0.783,0.245,0,"I_MaleGC","HVAEP1-G024428"
0,1.79023525288859,0.652,0.069,0,"I_MaleGC","HVAEP1-G020794"
0,1.77965140105982,0.344,0.006,0,"I_MaleGC","HVAEP1-G005331"
0,1.76904744970599,0.659,0.11,0,"I_MaleGC","HVAEP1-G015772"
0,1.74854551331665,0.699,0.138,0,"I_MaleGC","HVAEP1-G011573"
0,1.74471809839471,0.994,0.848,0,"I_MaleGC","HVAEP1-G008884"
0,1.72918038728085,0.888,0.3,0,"I_MaleGC","HVAEP1-G010544"
0,1.72306538185333,0.867,0.238,0,"I_MaleGC","HVAEP1-G027998"
0,1.70507843275556,0.784,0.03,0,"I_MaleGC","HVAEP1-G003773"
0,1.69242481184251,0.734,0.036,0,"I_MaleGC","HVAEP1-G016802"
0,1.68463399735637,0.299,0.015,0,"I_MaleGC","HVAEP1-G013859"
0,1.6659391372393,0.383,0.003,0,"I_MaleGC","HVAEP1-G010208"
0,1.65460901080654,0.239,0.002,0,"I_MaleGC","HVAEP1-G019813"
0,1.63586486756557,0.431,0.004,0,"I_MaleGC","HVAEP1-G024602"
0,1.63216177647107,0.745,0.086,0,"I_MaleGC","HVAEP1-G017402"
0,1.62827464885305,0.411,0.002,0,"I_MaleGC","HVAEP1-G005827"
0,1.60116714323041,0.706,0.125,0,"I_MaleGC","HVAEP1-G021482"
0,1.59534018124623,0.659,0.037,0,"I_MaleGC","HVAEP1-G008144"
0,1.58918286096387,0.686,0.104,0,"I_MaleGC","HVAEP1-G017417"
0,1.58264973844843,0.704,0.012,0,"I_MaleGC","HVAEP1-G006678"
0,1.56727122795108,0.965,0.645,0,"I_MaleGC","HVAEP1-G018626"
0,1.55228455927526,0.816,0.069,0,"I_MaleGC","HVAEP1-G011508"
0,1.55087365076274,0.842,0.282,0,"I_MaleGC","HVAEP1-G028393"
0,1.55024986119054,0.641,0.019,0,"I_MaleGC","HVAEP1-G008874"
0,1.54711446972985,0.644,0.006,0,"I_MaleGC","HVAEP1-G017794"
0,1.53606736308518,0.797,0.305,0,"I_MaleGC","HVAEP1-G018451"
0,1.53273084139737,0.996,0.854,0,"I_MaleGC","HVAEP1-G023650"
0,1.53085251144989,0.651,0.082,0,"I_MaleGC","HVAEP1-G020295"
0,1.526883400847,0.43,0.008,0,"I_MaleGC","HVAEP1-G000954"
0,1.52125945555577,0.323,0.003,0,"I_MaleGC","HVAEP1-G004717"
0,1.51797695154736,0.786,0.169,0,"I_MaleGC","HVAEP1-G012062"
0,1.50414280411015,0.299,0.002,0,"I_MaleGC","HVAEP1-G007930"
0,1.50239171279121,0.667,0.105,0,"I_MaleGC","HVAEP1-G005084"
0,1.48913144223352,0.683,0.052,0,"I_MaleGC","HVAEP1-G011347"
0,1.48866484513417,1,0.98,0,"I_MaleGC","HVAEP1-G011819"
0,1.48221299656061,0.41,0.047,0,"I_MaleGC","HVAEP1-G011536"
0,1.47927986915485,0.752,0.163,0,"I_MaleGC","HVAEP1-G005514"
0,1.47868071284699,0.616,0.004,0,"I_MaleGC","HVAEP1-G006500"
0,1.47070126760546,0.382,0.002,0,"I_MaleGC","HVAEP1-G025284"
0,1.46104545006399,0.638,0.052,0,"I_MaleGC","HVAEP1-G014777"
0,1.45640653415221,0.935,0.346,0,"I_MaleGC","HVAEP1-G021465"
0,1.45137316412237,0.755,0.177,0,"I_MaleGC","HVAEP1-G001495"
0,1.43299142130048,0.854,0.244,0,"I_MaleGC","HVAEP1-G019104"
0,1.42952832140514,0.672,0.105,0,"I_MaleGC","HVAEP1-G016145"
0,1.42811465941194,0.649,0.002,0,"I_MaleGC","HVAEP1-G026773"
0,1.42174795940729,0.663,0.138,0,"I_MaleGC","HVAEP1-G014002"
0,1.41593793984773,0.662,0.059,0,"I_MaleGC","HVAEP1-G004614"
0,1.39916647880014,0.499,0.034,0,"I_MaleGC","HVAEP1-G018409"
0,1.39380160764014,0.786,0.201,0,"I_MaleGC","HVAEP1-G024814"
0,1.39014890649765,0.519,0.061,0,"I_MaleGC","HVAEP1-G020564"
0,1.38774998627149,0.653,0.165,0,"I_MaleGC","HVAEP1-G003944"
0,1.38117390983113,0.337,0.006,0,"I_MaleGC","HVAEP1-G022028"
0,1.37396426816767,0.747,0.154,0,"I_MaleGC","HVAEP1-G027987"
0,1.36720816360708,0.803,0.26,0,"I_MaleGC","HVAEP1-G009331"
0,1.33079733537324,0.588,0.041,0,"I_MaleGC","HVAEP1-G005712"
0,1.3159379607983,0.644,0.004,0,"I_MaleGC","HVAEP1-G023329"
0,1.31559207613782,0.692,0.154,0,"I_MaleGC","HVAEP1-G016727"
0,1.3154117054195,0.703,0.209,0,"I_MaleGC","HVAEP1-G021637"
0,1.31075989951117,0.51,0.087,0,"I_MaleGC","HVAEP1-G028334"
0,1.30953028563488,0.63,0.046,0,"I_MaleGC","HVAEP1-G018509"
0,1.29849534796051,0.634,0.013,0,"I_MaleGC","HVAEP1-G006353"
0,1.29509506178676,0.864,0.457,0,"I_MaleGC","HVAEP1-G019040"
0,1.28061064388464,0.587,0.052,0,"I_MaleGC","HVAEP1-G007742"
0,1.27470338714859,0.806,0.275,0,"I_MaleGC","HVAEP1-G008761"
0,1.26993759841338,0.533,0.034,0,"I_MaleGC","HVAEP1-G013116"
0,1.26382636651928,0.633,0.094,0,"I_MaleGC","HVAEP1-G026732"
0,1.26295038381422,0.547,0.026,0,"I_MaleGC","HVAEP1-G020875"
0,1.25596642665661,0.511,0.055,0,"I_MaleGC","HVAEP1-G027804"
0,1.24498703366835,0.258,0.027,0,"I_MaleGC","HVAEP1-G015262"
0,1.24489033800869,0.579,0.02,0,"I_MaleGC","HVAEP1-G027807"
0,1.24424750412754,0.561,0.027,0,"I_MaleGC","HVAEP1-G024960"
0,1.23881234759896,0.583,0.066,0,"I_MaleGC","HVAEP1-G024844"
0,1.23471157301307,0.795,0.212,0,"I_MaleGC","HVAEP1-G023348"
0,1.23115426005035,0.622,0.042,0,"I_MaleGC","HVAEP1-G024254"
0,1.23059424662194,0.341,0.022,0,"I_MaleGC","HVAEP1-G023779"
0,1.2205745849409,0.533,0.004,0,"I_MaleGC","HVAEP1-G005674"
0,1.21917967908891,0.3,0.009,0,"I_MaleGC","HVAEP1-G001643"
0,1.21530282169146,0.355,0.009,0,"I_MaleGC","HVAEP1-G027692"
0,1.20899981723486,0.603,0.073,0,"I_MaleGC","HVAEP1-G014919"
0,1.20890441239585,0.573,0.023,0,"I_MaleGC","HVAEP1-G008383"
0,1.18749842995576,0.566,0.075,0,"I_MaleGC","HVAEP1-G016806"
0,1.18726037600974,0.626,0.122,0,"I_MaleGC","HVAEP1-G022543"
0,1.18006663851966,0.489,0.005,0,"I_MaleGC","HVAEP1-G017761"
0,1.17906800318052,0.46,0.002,0,"I_MaleGC","HVAEP1-G027732"
0,1.17559765765794,0.348,0.002,0,"I_MaleGC","HVAEP1-G001378"
0,1.16604342601165,0.735,0.148,0,"I_MaleGC","HVAEP1-G006339"
0,1.16550970298284,0.594,0.056,0,"I_MaleGC","HVAEP1-G005706"
0,1.1615920262332,0.61,0.054,0,"I_MaleGC","HVAEP1-G004204"
0,1.15624686163796,0.564,0.011,0,"I_MaleGC","HVAEP1-G011822"
0,1.13949331351181,0.535,0.058,0,"I_MaleGC","HVAEP1-G013920"
0,1.13294757771231,0.527,0.017,0,"I_MaleGC","HVAEP1-G008541"
0,1.13228547279796,0.373,0.005,0,"I_MaleGC","HVAEP1-G007780"
0,1.1285339653533,0.494,0.096,0,"I_MaleGC","HVAEP1-G026532"
0,1.11984991839658,0.638,0.156,0,"I_MaleGC","HVAEP1-G001809"
0,1.11808599166562,0.521,0.004,0,"I_MaleGC","HVAEP1-G001201"
0,1.11642220488464,0.452,0.082,0,"I_MaleGC","HVAEP1-G020235"
0,1.11521854009005,0.544,0.091,0,"I_MaleGC","HVAEP1-G003764"
0,1.11388625825377,0.757,0.257,0,"I_MaleGC","HVAEP1-G016657"
0,1.10808289813719,0.487,0.017,0,"I_MaleGC","HVAEP1-G008401"
0,1.10233498027872,0.492,0.002,0,"I_MaleGC","HVAEP1-G005713"
0,1.09548074539971,0.399,0.001,0,"I_MaleGC","HVAEP1-G020490"
0,1.09362030717676,0.605,0.168,0,"I_MaleGC","HVAEP1-G026412"
0,1.08717206999545,0.39,0.046,0,"I_MaleGC","HVAEP1-G011533"
0,1.08685323471195,0.508,0.069,0,"I_MaleGC","HVAEP1-G026471"
0,1.08582386874256,0.581,0.149,0,"I_MaleGC","HVAEP1-G005767"
0,1.08550035523539,0.858,0.343,0,"I_MaleGC","HVAEP1-G022797"
0,1.07682633928428,0.613,0.126,0,"I_MaleGC","HVAEP1-G014869"
0,1.07435853329043,0.373,0.036,0,"I_MaleGC","HVAEP1-G011035"
0,1.0736319219362,0.594,0.12,0,"I_MaleGC","HVAEP1-G011867"
0,1.07171052456659,0.457,0.01,0,"I_MaleGC","HVAEP1-G006629"
0,1.06923982678206,0.619,0.173,0,"I_MaleGC","HVAEP1-G012961"
0,1.06898797256592,0.488,0.016,0,"I_MaleGC","HVAEP1-G010630"
0,1.06608071121393,0.57,0.114,0,"I_MaleGC","HVAEP1-G012891"
0,1.06433372656143,0.444,0.009,0,"I_MaleGC","HVAEP1-G025133"
0,1.05904219684014,0.541,0.066,0,"I_MaleGC","HVAEP1-G014395"
0,1.05808008962066,0.493,0.08,0,"I_MaleGC","HVAEP1-G023931"
0,1.05701860793845,0.575,0.066,0,"I_MaleGC","HVAEP1-G002518"
0,1.05456802762976,0.602,0.106,0,"I_MaleGC","HVAEP1-G023845"
0,1.05234475062009,0.429,0.041,0,"I_MaleGC","HVAEP1-G005833"
0,1.05068679050436,0.585,0.064,0,"I_MaleGC","HVAEP1-G012455"
0,1.03868611751314,0.606,0.111,0,"I_MaleGC","HVAEP1-G019683"
0,1.02303154409861,0.493,0.012,0,"I_MaleGC","HVAEP1-G004487"
0,1.01989496911007,0.41,0.068,0,"I_MaleGC","HVAEP1-G008142"
0,1.0141102997326,0.538,0.002,0,"I_MaleGC","HVAEP1-G009423"
0,1.01341502162742,0.519,0.048,0,"I_MaleGC","HVAEP1-G025817"
0,1.01271220626328,0.213,0.001,0,"I_MaleGC","HVAEP1-G015757"
0,1.00019823757402,0.516,0.045,0,"I_MaleGC","HVAEP1-G023570"
3.28344227880669e-293,1.06736413405407,0.668,0.21,6.01625128745749e-289,"I_MaleGC","HVAEP1-G019415"
3.89496014664737e-291,1.15307412330156,0.518,0.134,7.13673547670198e-287,"I_MaleGC","HVAEP1-G016868"
5.10856695321695e-281,1.16560767062373,0.361,0.064,9.36042722837941e-277,"I_MaleGC","HVAEP1-G027433"
6.47699316395313e-270,1.91253789810551,0.632,0.217,1.18677945743113e-265,"I_MaleGC","HVAEP1-G015718"
2.25891352304502e-258,1.00855378944093,0.81,0.369,4.1390072482754e-254,"I_MaleGC","HVAEP1-G017606"
3.06054291412263e-253,1.10778497403901,0.174,0.017,5.6078327815469e-249,"I_MaleGC","HVAEP1-G027710"
8.15787471553012e-246,1.53362854122442,0.545,0.174,1.49476738412658e-241,"I_MaleGC","HVAEP1-G024964"
3.1061274987301e-224,2.33272884518426,0.852,0.554,5.69135741592316e-220,"I_MaleGC","HVAEP1-G027575"
1.9377522003284e-185,1.30084363665306,0.466,0.155,3.55054335666172e-181,"I_MaleGC","HVAEP1-G003662"
1.51908450850624e-174,1.09726576774777,0.496,0.174,2.78341854493599e-170,"I_MaleGC","HVAEP1-G013932"
1.32269872884909e-146,1.2537240517444,0.464,0.174,2.4235808808702e-142,"I_MaleGC","HVAEP1-G026430"
1.09607805784177e-82,1.22816174532015,0.38,0.17,2.00834382538348e-78,"I_MaleGC","HVAEP1-G019760"
1.63073231582763e-80,1.0006463917098,0.619,0.41,2.98799082229097e-76,"I_MaleGC","HVAEP1-G018444"
0,1.3805351372853,0.601,0.101,0,"I_Neuro","HVAEP1-G022978"
0,1.17135732806409,0.681,0.251,0,"I_Neuro","HVAEP1-G008320"
0,1.10219391101959,0.615,0.101,0,"I_Neuro","HVAEP1-G001357"
0,1.06103726318041,0.548,0.104,0,"I_Neuro","HVAEP1-G021326"
0,1.05437984446945,0.627,0.114,0,"I_Neuro","HVAEP1-G009896"
0,1.04039687140377,0.445,0.017,0,"I_Neuro","HVAEP1-G003730"
4.21446007017009e-245,1.03773755774295,0.976,0.776,7.72215518657265e-241,"I_Neuro","HVAEP1-G022056"
0,7.98252843233339,1,0.146,0,"I_SpumMucGl","HVAEP1-G022544"
0,7.46804077304503,1,0.098,0,"I_SpumMucGl","HVAEP1-G009469"
0,6.90191212000539,1,0.061,0,"I_SpumMucGl","HVAEP1-G022545"
0,5.32998383752225,0.72,0.063,0,"I_SpumMucGl","HVAEP1-G020987"
0,5.17838214312764,0.998,0.02,0,"I_SpumMucGl","HVAEP1-G004005"
0,5.12883133973328,0.935,0.056,0,"I_SpumMucGl","HVAEP1-G027769"
0,4.47127806429757,0.841,0.03,0,"I_SpumMucGl","HVAEP1-G024926"
0,4.2815209161361,0.842,0.037,0,"I_SpumMucGl","HVAEP1-G018580"
0,4.22011857347231,0.984,0.013,0,"I_SpumMucGl","HVAEP1-G007798"
0,3.86753829192791,0.98,0.01,0,"I_SpumMucGl","HVAEP1-G011701"
0,3.86491781142356,0.848,0.098,0,"I_SpumMucGl","HVAEP1-G005164"
0,3.83478613052687,0.97,0.02,0,"I_SpumMucGl","HVAEP1-G017315"
0,3.81239023171231,0.962,0.049,0,"I_SpumMucGl","HVAEP1-G025359"
0,3.69405686031848,0.717,0.01,0,"I_SpumMucGl","HVAEP1-G019079"
0,3.61599709121896,0.359,0.03,0,"I_SpumMucGl","HVAEP1-G010051"
0,3.52435771841047,0.74,0.068,0,"I_SpumMucGl","HVAEP1-G021119"
0,3.48740423016634,0.962,0.006,0,"I_SpumMucGl","HVAEP1-G026592"
0,3.45841511316851,0.291,0.008,0,"I_SpumMucGl","HVAEP1-G017758"
0,3.44590067133135,0.964,0.006,0,"I_SpumMucGl","HVAEP1-G011781"
0,3.28047620617675,0.758,0.031,0,"I_SpumMucGl","HVAEP1-G027000"
0,3.09128837783682,0.818,0.043,0,"I_SpumMucGl","HVAEP1-G019028"
0,3.01412942978073,0.87,0.039,0,"I_SpumMucGl","HVAEP1-G020296"
0,2.90751390121885,0.816,0.08,0,"I_SpumMucGl","HVAEP1-G028853"
0,2.89176004423313,0.733,0.103,0,"I_SpumMucGl","HVAEP1-G024530"
0,2.84485012803505,0.956,0.09,0,"I_SpumMucGl","HVAEP1-G025358"
0,2.77963671134369,0.86,0.022,0,"I_SpumMucGl","HVAEP1-G008781"
0,2.7483017810642,0.865,0.017,0,"I_SpumMucGl","HVAEP1-G010426"
0,2.68744202402104,0.524,0.115,0,"I_SpumMucGl","HVAEP1-G005166"
0,2.67241400886936,0.825,0.015,0,"I_SpumMucGl","HVAEP1-G027740"
0,2.66814664075773,0.767,0.088,0,"I_SpumMucGl","HVAEP1-G022185"
0,2.54889609883166,0.832,0.066,0,"I_SpumMucGl","HVAEP1-G014067"
0,2.48682419855369,0.447,0.007,0,"I_SpumMucGl","HVAEP1-G008701"
0,2.43703664294249,0.828,0.097,0,"I_SpumMucGl","HVAEP1-G003195"
0,2.36169675926126,0.732,0.065,0,"I_SpumMucGl","HVAEP1-G020195"
0,2.35105764352689,0.67,0.056,0,"I_SpumMucGl","HVAEP1-G026485"
0,2.30183239124935,0.838,0.008,0,"I_SpumMucGl","HVAEP1-G006540"
0,2.29695220377711,0.205,0.005,0,"I_SpumMucGl","HVAEP1-G024925"
0,2.2031760771189,0.632,0.004,0,"I_SpumMucGl","HVAEP1-G016433"
0,2.16841714850674,0.26,0.021,0,"I_SpumMucGl","HVAEP1-G027602"
0,2.10388678379046,0.851,0.006,0,"I_SpumMucGl","HVAEP1-G009821"
0,2.00448316505407,0.75,0.02,0,"I_SpumMucGl","HVAEP1-G020297"
0,1.99051613235743,0.736,0.133,0,"I_SpumMucGl","HVAEP1-G019053"
0,1.96538392955186,0.326,0.034,0,"I_SpumMucGl","HVAEP1-G013061"
0,1.90941269948545,0.724,0.102,0,"I_SpumMucGl","HVAEP1-G012974"
0,1.90584972150236,0.615,0.011,0,"I_SpumMucGl","HVAEP1-G008152"
0,1.83558822190061,0.676,0.092,0,"I_SpumMucGl","HVAEP1-G001348"
0,1.81876023773259,0.726,0.092,0,"I_SpumMucGl","HVAEP1-G024558"
0,1.72342880112773,0.722,0.016,0,"I_SpumMucGl","HVAEP1-G011407"
0,1.70963304960199,0.678,0.08,0,"I_SpumMucGl","HVAEP1-G006983"
0,1.69876333670817,0.705,0.004,0,"I_SpumMucGl","HVAEP1-G001084"
0,1.69542370660017,0.634,0.036,0,"I_SpumMucGl","HVAEP1-G011799"
0,1.63446245161864,0.683,0.014,0,"I_SpumMucGl","HVAEP1-G016840"
0,1.6246696525537,0.765,0.095,0,"I_SpumMucGl","HVAEP1-G005709"
0,1.62348767674487,0.54,0.017,0,"I_SpumMucGl","HVAEP1-G011698"
0,1.59399618437691,0.531,0.047,0,"I_SpumMucGl","HVAEP1-G006495"
0,1.46867084271837,0.701,0.014,0,"I_SpumMucGl","HVAEP1-G010607"
0,1.46644743399506,0.767,0.208,0,"I_SpumMucGl","HVAEP1-G024768"
0,1.43355399790868,0.752,0.262,0,"I_SpumMucGl","HVAEP1-G022316"
0,1.41851200481646,0.652,0.032,0,"I_SpumMucGl","HVAEP1-G008398"
0,1.38715511636143,0.303,0.019,0,"I_SpumMucGl","HVAEP1-G011354"
0,1.38622500421527,0.631,0.015,0,"I_SpumMucGl","HVAEP1-G015863"
0,1.38330477725674,0.614,0.022,0,"I_SpumMucGl","HVAEP1-G002177"
0,1.37999240746078,0.691,0.225,0,"I_SpumMucGl","HVAEP1-G001160"
0,1.36959556468713,0.228,0.002,0,"I_SpumMucGl","HVAEP1-G017757"
0,1.32590362731813,0.621,0.036,0,"I_SpumMucGl","HVAEP1-G008931"
0,1.23203888059977,0.253,0.029,0,"I_SpumMucGl","HVAEP1-G026270"
0,1.21423650278125,0.614,0.091,0,"I_SpumMucGl","HVAEP1-G027696"
0,1.1889875805241,0.746,0.067,0,"I_SpumMucGl","HVAEP1-G002125"
0,1.18049733453652,0.568,0.074,0,"I_SpumMucGl","HVAEP1-G002075"
0,1.17327350120455,0.736,0.102,0,"I_SpumMucGl","HVAEP1-G002277"
0,1.1672667423934,0.661,0.21,0,"I_SpumMucGl","HVAEP1-G019415"
0,1.15532055946096,0.582,0.003,0,"I_SpumMucGl","HVAEP1-G028014"
0,1.1520636524146,0.576,0.042,0,"I_SpumMucGl","HVAEP1-G003450"
0,1.14477258589362,0.583,0.107,0,"I_SpumMucGl","HVAEP1-G024953"
0,1.13470367362795,0.523,0.04,0,"I_SpumMucGl","HVAEP1-G026801"
0,1.11831186070087,0.612,0.084,0,"I_SpumMucGl","HVAEP1-G027245"
0,1.11606022015093,0.531,0.063,0,"I_SpumMucGl","HVAEP1-G017257"
0,1.10785269007274,0.559,0.003,0,"I_SpumMucGl","HVAEP1-G021199"
0,1.10551104018245,0.606,0.103,0,"I_SpumMucGl","HVAEP1-G027788"
0,1.08908200993258,0.574,0.07,0,"I_SpumMucGl","HVAEP1-G009470"
0,1.08496185810863,0.475,0.031,0,"I_SpumMucGl","HVAEP1-G016138"
0,1.06075985202734,0.419,0.002,0,"I_SpumMucGl","HVAEP1-G018973"
0,1.05628883858029,0.548,0.038,0,"I_SpumMucGl","HVAEP1-G024525"
0,1.0509008818961,0.564,0.003,0,"I_SpumMucGl","HVAEP1-G006519"
0,1.04204062164707,0.462,0.01,0,"I_SpumMucGl","HVAEP1-G018591"
0,1.03062128884117,0.568,0.089,0,"I_SpumMucGl","HVAEP1-G027396"
0,1.02147314302755,0.555,0.102,0,"I_SpumMucGl","HVAEP1-G013284"
0,1.00705635876433,0.44,0.002,0,"I_SpumMucGl","HVAEP1-G020200"
0,1.00108511022494,0.393,0.034,0,"I_SpumMucGl","HVAEP1-G018710"
3.91559189238353e-296,1.06324179517404,0.684,0.23,7.17453902441433e-292,"I_SpumMucGl","HVAEP1-G018777"
8.20085440029802e-238,2.32290147773061,0.205,0.026,1.50264255176661e-233,"I_SpumMucGl","HVAEP1-G020549"
3.26913949283622e-185,3.73726309277772,0.472,0.171,5.9900442927238e-181,"I_SpumMucGl","HVAEP1-G024666"
7.55432163791991e-177,1.02931448805013,0.842,0.628,1.38417835371606e-172,"I_SpumMucGl","HVAEP1-G004907"
2.35386750236371e-164,1.02240008243729,0.952,0.749,4.31299142458103e-160,"I_SpumMucGl","HVAEP1-G019717"
1.09102066941809e-85,1.04860570551897,0.676,0.44,1.99907717257477e-81,"I_SpumMucGl","HVAEP1-G017048"
0,5.03379273410796,0.657,0.104,0,"I_StenoNB","HVAEP1-G019575"
0,4.36214660889467,1,0.258,0,"I_StenoNB","HVAEP1-G019587"
0,4.103757816169,0.628,0.031,0,"I_StenoNB","HVAEP1-G009184"
0,3.96933565233471,0.528,0.041,0,"I_StenoNB","HVAEP1-G022638"
0,3.92223188336323,0.999,0.216,0,"I_StenoNB","HVAEP1-G019588"
0,3.60982870993681,0.734,0.025,0,"I_StenoNB","HVAEP1-G006007"
0,3.52393001577575,0.976,0.109,0,"I_StenoNB","HVAEP1-G023510"
0,3.42137411896901,0.926,0.079,0,"I_StenoNB","HVAEP1-G019589"
0,3.4199585672814,0.988,0.162,0,"I_StenoNB","HVAEP1-G004280"
0,3.37216302210774,0.994,0.163,0,"I_StenoNB","HVAEP1-G019578"
0,3.35299556806728,0.745,0.047,0,"I_StenoNB","HVAEP1-G019426"
0,3.31382411646956,1,0.245,0,"I_StenoNB","HVAEP1-G019577"
0,3.16389408343835,0.82,0.013,0,"I_StenoNB","HVAEP1-G005716"
0,3.14117351703956,0.4,0.021,0,"I_StenoNB","HVAEP1-G022635"
0,3.12782996852154,0.935,0.093,0,"I_StenoNB","HVAEP1-G006206"
